image_id,project_id,image_path,latitude,longitude,upload_date,image_hash,similarity_score,status
IMG00352,P00352,evidence/images/IMG00352.jpg,26.592466318948205,81.87978994702024,2024-12-26,defaa264bf01f6c45b264a7ea3f853de,0.0,Valid
IMG00353,P00353,evidence/images/IMG00353.jpg,21.69773338720499,91.0074597339677,2026-04-28,4b2e261056fac55e907c331dc2fbcd64,0.0,Valid
IMG00354,P00354,evidence/images/IMG00354.jpg,17.858690107591325,85.93618694842215,2024-12-16,71efd93edf5b11c90a6994de8acbc10d,0.0,Valid
IMG00355,P00355,evidence/images/IMG00355.jpg,16.066712708350835,82.97029422023341,2025-04-19,530d10ba8e075a17346757541f2272ae,0.0,Valid
IMG00356,P00356,evidence/images/IMG00356.jpg,22.044669413059868,89.1072273889545,2025-01-10,2205397dedf9c5b146559970594249bc,0.0,Valid
IMG00357,P00357,evidence/images/IMG00357.jpg,24.94682125902821,82.5544031635873,2025-04-06,deb25414922ccfa0efbb11461c0d325f,0.0,Valid
IMG00358,P00358,evidence/images/IMG00358.jpg,30.79424722207889,78.54748600631932,2024-06-16,9247cf6303868dd4d493b2b9c28a1b3e,0.0,Valid
IMG00359,P00359,evidence/images/IMG00359.jpg,18.41595641973151,78.94762756887621,2026-03-23,a70088f91d7f74037d094415b196404b,0.0,Valid
IMG00360,P00360,evidence/images/IMG00360.jpg,11.94054935648628,83.03336564624254,2024-08-30,2bb84610f3d1eef0edd4eb8b8b52d0c5,0.0,Valid
IMG00361,P00361,evidence/images/IMG00361.jpg,23.19617318961648,77.33766838897903,2024-06-30,98d9baee30028bf6d43a139a55d598fc,0.95,Potentially Reused
IMG00362,P00362,evidence/images/IMG00362.jpg,16.548194681032804,77.40674463234535,2024-07-16,6348195027b97dfb9f9a196e6bfe615f,0.0,Valid
IMG00363,P00363,evidence/images/IMG00363.jpg,22.09055204423492,76.34595649955382,2025-01-30,0972ffc057c3f290b8440da89ea41b7b,0.0,Valid
IMG00364,P00364,evidence/images/IMG00364.jpg,11.712388788407466,76.55901997573535,2024-05-27,12b5e6bfc6f15aa91de6e1dbd1b9f6fd,0.0,Valid
IMG00365,P00365,evidence/images/IMG00365.jpg,25.020628527653603,85.82584591843533,2025-09-15,42e84ef7f3c39b336baa522e983c7afe,0.0,Valid
IMG00366,P00366,evidence/images/IMG00366.jpg,30.0483113952872,80.20108262806755,2025-03-20,1476f032e5c00726b772cc8d168f47df,0.0,Valid
IMG00367,P00367,evidence/images/IMG00367.jpg,26.71200394303091,91.50214024943573,2025-10-12,56d0c318af3273b8317d09213f531d3a,0.0,Valid
IMG00368,P00368,evidence/images/IMG00368.jpg,33.14395285452162,86.6324303969411,2025-01-26,8d7eb6a1afedb354e1fd6c4e431aedc7,0.0,Valid
IMG00369,P00369,evidence/images/IMG00369.jpg,24.89566473229801,81.00924013762813,2024-04-20,83028ee8d1a560ecf4002f599ac54ad9,0.0,Valid
IMG00370,P00370,evidence/images/IMG00370.jpg,27.01519809159804,78.83111019453825,2024-12-21,172d5a72b9e92c0b7b77378dcfdd8076,0.0,Valid
IMG00371,P00371,evidence/images/IMG00371.jpg,13.010546564420103,77.0415806682772,2025-04-13,d1ede886617d56111483448973555d39,0.0,Valid
IMG00372,P00372,evidence/images/IMG00372.jpg,31.61131181411677,74.59057155679251,2025-06-22,b6a386e90d6f7a9181cf47b46911209f,0.0,Valid
IMG00373,P00373,evidence/images/IMG00373.jpg,15.111190533593328,84.37222534198867,2026-02-27,2850bac1e296736aebf0ed6c6602003a,0.0,Valid
IMG00374,P00374,evidence/images/IMG00374.jpg,21.58428104698077,82.18961296946574,2025-02-25,ea7fb419c2ab05de02c1ac4f6de84e29,0.0,Valid
IMG00375,P00375,evidence/images/IMG00375.jpg,30.28404664449242,86.74362542061651,2025-09-23,8ed29540b05327e5b8624803cc9b3f2d,0.0,Valid
IMG00376,P00376,evidence/images/IMG00376.jpg,19.425263971900154,80.93042822362224,2025-04-04,c354130ef0927f189e930695ae4aa996,0.0,Valid
IMG00377,P00377,evidence/images/IMG00377.jpg,13.55022018117604,83.07089091352353,2025-01-17,771f32f31bfd7f130d4eda4864ad62ca,0.0,Valid
IMG00378,P00378,evidence/images/IMG00378.jpg,33.01997058652658,86.69541564215136,2024-12-12,04f83f048563941a5084183cf3cfb1e0,0.0,Valid
IMG00379,P00379,evidence/images/IMG00379.jpg,11.48656194049855,86.54858946438179,2025-11-11,92dc2fb78bf3be7de68db3055cac6d49,0.0,Valid
IMG00380,P00380,evidence/images/IMG00380.jpg,22.45085140142116,89.25052334755222,2025-11-26,f3b73d90f51f7417a9ad7ab8b9453483,0.0,Valid
IMG00381,P00381,evidence/images/IMG00381.jpg,24.052229366824683,87.47438975217949,2024-04-19,8f304a6267be5a70b9a4b046451b68dc,0.0,Valid
IMG00382,P00382,evidence/images/IMG00382.jpg,22.842797392943343,76.37337895471177,2024-03-03,43c85643b7d9dbd3ff3574a6f6930e3a,0.0,Valid
IMG00383,P00383,evidence/images/IMG00383.jpg,30.71695666769755,84.64345226900681,2026-04-19,9bbcea030e758e1d5ce4efcc90a5c206,0.0,Valid
IMG00384,P00384,evidence/images/IMG00384.jpg,18.115111804882105,89.88946556527554,2024-08-15,e2309c036afa403047d2add08aace7b2,0.0,Valid
IMG00385,P00385,evidence/images/IMG00385.jpg,8.736300071476713,76.57627772375255,2025-11-06,afe3c0069f50c0b9235b4ce5fb51e1ef,0.0,Valid
IMG00386,P00386,evidence/images/IMG00386.jpg,32.86963530838378,78.22439410759971,2024-05-17,37d041861332830e62777be98cd0d26e,0.0,Valid
IMG00387,P00387,evidence/images/IMG00387.jpg,27.728957467318025,92.46546783406284,2024-09-07,9f622e13cded24a2764b00ac200258b1,0.0,Valid
IMG00388,P00388,evidence/images/IMG00388.jpg,8.389581987857976,79.7362157599407,2026-01-13,69b6c21236b7db8f82137f064468c1b6,0.0,Valid
IMG00389,P00389,evidence/images/IMG00389.jpg,9.884152649549424,74.18344958593748,2026-02-11,fd641305da20935ac7a677103768f6ab,0.0,Valid
IMG00390,P00390,evidence/images/IMG00390.jpg,33.93061715770316,79.63589727652555,2024-12-18,04a638f2589d02d60c450051235bbe24,0.0,Valid
IMG00391,P00391,evidence/images/IMG00391.jpg,29.34925433928488,72.76060987630905,2025-04-25,1358009ae8222002f485418e0b079df3,0.0,Valid
IMG00392,P00392,evidence/images/IMG00392.jpg,13.400033787099318,83.60909542716834,2025-11-10,ccbd5e635585f3d0abe490c35d40f9f0,0.0,Valid
IMG00393,P00393,evidence/images/IMG00393.jpg,10.014027374962948,73.06097524518188,2025-12-25,57af1e2148deb8c6335178f0ef316e0d,0.0,Valid
IMG00394,P00394,evidence/images/IMG00394.jpg,27.96366189029066,90.06807225430255,2025-11-30,b3a86142f47ffd45e0cd9ae041650658,0.0,Valid
IMG00395,P00395,evidence/images/IMG00395.jpg,16.29827573288148,82.3259345221921,2024-06-14,7b100555a781b4895d6c57663b47ddbf,0.0,Valid
IMG00396,P00396,evidence/images/IMG00396.jpg,19.344724270111826,78.3233151634493,2025-04-15,97416ab185be8fba75457693b81db183,0.0,Valid
IMG00397,P00397,evidence/images/IMG00397.jpg,21.667532585779988,79.03807436455364,2024-05-30,58864c6e94c7a6db512886d06e75a50d,0.0,Valid
IMG00398,P00398,evidence/images/IMG00398.jpg,27.815631332655865,82.97482261779439,2025-12-26,57af3cbb6d860a8b591404ef84e1d864,0.0,Valid
IMG00399,P00399,evidence/images/IMG00399.jpg,8.701107931915502,78.10803760961214,2025-01-18,8279946f1dc347154d4aca93c07056d1,0.0,Valid
IMG00400,P00400,evidence/images/IMG00400.jpg,12.086841141769153,77.78899630983946,2026-03-02,9a8b5dd8755ad328e90e59cc8a92a865,0.0,Valid
IMG00401,P00401,evidence/images/IMG00401.jpg,23.478944461871656,80.2094658216082,2024-01-22,9796251e60a59cc0afea5a016383c159,0.0,Valid
IMG00402,P00402,evidence/images/IMG00402.jpg,22.837902422562703,89.10900327603551,2024-07-30,9eae46ead1b7949fdd1a664065336ca8,0.0,Valid
IMG00403,P00403,evidence/images/IMG00403.jpg,18.03880166096109,82.38931209314308,2024-09-23,eed81282edf5e1363f890b40ab2c3d87,0.0,Valid
IMG00404,P00404,evidence/images/IMG00404.jpg,23.268834241558107,73.5898397894823,2025-12-26,47a0377ddb33d3fd68d621b86a499ca0,0.0,Valid
IMG00405,P00405,evidence/images/IMG00405.jpg,33.79089922322363,77.36240837395475,2024-12-28,3e590ee5b436e6879ba265bd2ec2409a,0.0,Valid
IMG00406,P00406,evidence/images/IMG00406.jpg,33.229521989946605,81.7920826947029,2025-07-14,d6deb1430ac2e78b28a8eafda86ef86a,0.0,Valid
IMG00407,P00407,evidence/images/IMG00407.jpg,21.74299006917133,89.53853745283006,2024-08-03,3094403b6cf89d7a486c6928aaa1c4fc,0.0,Valid
IMG00408,P00408,evidence/images/IMG00408.jpg,19.939561423046246,84.93786199723296,2024-08-28,46860b0a9bdaff2eb6242a9447ff2292,0.0,Valid
IMG00409,P00409,evidence/images/IMG00409.jpg,24.493132146004285,88.79634554361566,2024-12-13,3d661c149692bc03c58d3c186cf6a5dc,0.0,Valid
IMG00410,P00410,evidence/images/IMG00410.jpg,30.144498144537927,87.22022799759435,2025-01-11,98f2eb8ea9d8530db0c560fe0021b26a,0.0,Valid
IMG00411,P00411,evidence/images/IMG00411.jpg,21.18149835438152,74.48308974808677,2025-08-12,9e87b109bcfc35c78f2c36cdf5f3dca1,0.0,Valid
IMG00412,P00412,evidence/images/IMG00412.jpg,15.291828576925488,92.1042503699102,2024-05-10,e0ccb6c62037bd8e53b99f64b1167def,0.0,Valid
IMG00413,P00413,evidence/images/IMG00413.jpg,28.059554317646757,87.03732332858725,2024-09-08,579c2bf0e74e2b13ab5d2bcc668e4d94,0.0,Valid
IMG00414,P00414,evidence/images/IMG00414.jpg,9.158745074939414,83.66448946645149,2026-05-01,a189f98e3db0ec03c862925afaaf62fb,0.0,Valid
IMG00415,P00415,evidence/images/IMG00415.jpg,20.822109933501743,74.19154711642493,2026-01-24,d47b4afaddd95993c87464267041aec4,0.0,Valid
IMG00416,P00416,evidence/images/IMG00416.jpg,30.99562628128466,77.36194993687484,2026-01-02,9894b94b60416b8f5caa0779859982ce,0.0,Valid
IMG00417,P00417,evidence/images/IMG00417.jpg,24.275599642731702,90.9756902491455,2024-07-01,486f0950ed271df495afe11f59b785c7,0.0,Valid
IMG00418,P00418,evidence/images/IMG00418.jpg,16.03404447108384,86.06838018434478,2025-08-27,5b75dd1d3f4bb47ad3622d527cb331b7,0.0,Valid
IMG00419,P00419,evidence/images/IMG00419.jpg,24.67565286532797,90.51209301619006,2024-09-10,fbf1981bc0c90db9e294fdde628e0486,0.0,Valid
IMG00420,P00420,evidence/images/IMG00420.jpg,15.198871075866176,85.54054350842173,2026-01-02,53091653fa70d448ae00108993da3d0d,0.0,Valid
IMG00421,P00421,evidence/images/IMG00421.jpg,15.241847143792423,92.39710780692104,2025-08-19,98d9baee30028bf6d43a139a55d598fc,0.95,Potentially Reused
IMG00422,P00422,evidence/images/IMG00422.jpg,30.64846105203532,90.16528298209094,2024-09-30,80b84de33b42ec1acbf3aaf629c476ae,0.0,Valid
IMG00423,P00423,evidence/images/IMG00423.jpg,29.12118781021617,79.43882038574247,2024-05-22,c9e7f15f18e40756a30a25a291539b09,0.0,Valid
IMG00424,P00424,evidence/images/IMG00424.jpg,11.61554051436224,74.23552315037703,2024-05-23,1627d9af95701beb7b3963564df3b132,0.0,Valid
IMG00425,P00425,evidence/images/IMG00425.jpg,20.36789440036157,77.5423442970603,2024-02-19,997efe6ac5a8024dc76f457a9235cf70,0.0,Valid
IMG00426,P00426,evidence/images/IMG00426.jpg,19.664646996066395,79.4778371237026,2024-12-15,e0c02bad3be6fba0c4aedcb67ece0a6f,0.0,Valid
IMG00427,P00427,evidence/images/IMG00427.jpg,23.98688123062538,90.54339210112254,2024-09-19,36d6bbb859cbcec54ed85878edb6122f,0.0,Valid
IMG00428,P00428,evidence/images/IMG00428.jpg,24.00109429576818,74.08916996980716,2024-10-30,bb92f936a5e3d1cdcbeb7b3b5b54b712,0.0,Valid
IMG00429,P00429,evidence/images/IMG00429.jpg,31.659973943518978,87.46969824752914,2024-08-18,cf97ce249e17c7b2ce82f4c9b0a8f33e,0.0,Valid
IMG00430,P00430,evidence/images/IMG00430.jpg,9.139944240594415,81.4749241474567,2024-05-01,9a5c16acd1b072775fa65cd6abfa8ed7,0.0,Valid
IMG00431,P00431,evidence/images/IMG00431.jpg,18.91011175379156,92.29091015265494,2024-04-14,01cf65ec1926f4f20f65c853d75fdea8,0.0,Valid
IMG00432,P00432,evidence/images/IMG00432.jpg,22.896843347277848,76.9440396515661,2025-03-12,5ce60ac65438952df4057d3df5ef874d,0.0,Valid
IMG00433,P00433,evidence/images/IMG00433.jpg,15.312168191708889,85.67872909746758,2024-12-13,9bcbdf447b96c9fd5eded599bc81da50,0.0,Valid
IMG00434,P00434,evidence/images/IMG00434.jpg,25.86142674897152,82.4234201645927,2026-02-27,9d60beedecc0d82e1f3cbf81172c3dca,0.0,Valid
IMG00435,P00435,evidence/images/IMG00435.jpg,19.470781794474576,76.83279229205182,2026-04-02,7cc8750a6e28a54a844ed5a222189f0c,0.0,Valid
IMG00436,P00436,evidence/images/IMG00436.jpg,25.7689382832291,82.75263510195586,2025-12-03,8a86b9630a04d81b105416f89ea6494e,0.0,Valid
IMG00437,P00437,evidence/images/IMG00437.jpg,25.354514919270112,86.63983900776041,2024-01-24,1d14bba0a53ce062facf9b2072e22629,0.0,Valid
IMG00438,P00438,evidence/images/IMG00438.jpg,27.2957721843569,79.27781301985712,2024-06-11,d56257e110927933176cd78be7ed6d64,0.0,Valid
IMG00439,P00439,evidence/images/IMG00439.jpg,18.38689503167631,78.66894102616274,2024-01-20,964ceffaa5e6d1317bafe3a7bf0b139e,0.0,Valid
IMG00440,P00440,evidence/images/IMG00440.jpg,32.69897748286442,81.8683267737011,2024-05-06,02ad5b2292cb1d61ad4c64ff155522a4,0.0,Valid
IMG00441,P00441,evidence/images/IMG00441.jpg,15.76907945803351,77.40970792148467,2024-09-03,064f802b96a70d4ffdc8d26ae2b37afe,0.0,Valid
IMG00442,P00442,evidence/images/IMG00442.jpg,25.75512137618537,80.37251060366762,2025-01-13,524083dfee4cd531ffb0981ce754f4c7,0.0,Valid
IMG00443,P00443,evidence/images/IMG00443.jpg,18.36093670957357,92.49435405104528,2025-06-01,f2b1be0f526faf64284ed15f65e8fe52,0.0,Valid
IMG00444,P00444,evidence/images/IMG00444.jpg,28.643807688731364,82.57681270365106,2025-01-20,f180d0e1a6167a34e1e39a3799a66391,0.0,Valid
IMG00445,P00445,evidence/images/IMG00445.jpg,11.310897978212465,81.91904849813727,2026-01-26,9269e3a479567160af64ff108b1864a6,0.0,Valid
IMG00446,P00446,evidence/images/IMG00446.jpg,15.314661547772785,90.11957383000524,2024-10-12,a791d5722e466484eb1876572c0cb4a9,0.0,Valid
IMG00447,P00447,evidence/images/IMG00447.jpg,14.673468424972736,85.1943572657143,2024-07-12,cbe1555b1f925c8dacf6265813ce373f,0.0,Valid
IMG00448,P00448,evidence/images/IMG00448.jpg,21.912822081542917,88.55330203519654,2025-09-17,c200d5fbc327bbd98f0cabb4187a77ec,0.0,Valid
IMG00449,P00449,evidence/images/IMG00449.jpg,14.30644729281953,89.70172778558052,2025-07-21,1e8739bb1b96567af4dc69ee42d067f1,0.0,Valid
IMG00450,P00450,evidence/images/IMG00450.jpg,17.75759945290706,79.00136098144439,2025-09-09,e9383d805267ef165e4e76e0e3ab2e82,0.0,Valid
IMG00451,P00451,evidence/images/IMG00451.jpg,13.573623856443772,88.77525371401697,2025-06-26,f64f348d2ec8c17d5c7af98cb3dbc750,0.0,Valid
IMG00452,P00452,evidence/images/IMG00452.jpg,31.920440648687784,74.74136950768914,2024-07-19,976c6c9d8b353473776f5c7836e4c2c5,0.0,Valid
IMG00453,P00453,evidence/images/IMG00453.jpg,24.07293530381054,77.01935385430842,2025-08-31,37d98a285fc65f9bc4bf4f0bbae25c17,0.0,Valid
IMG00454,P00454,evidence/images/IMG00454.jpg,14.261595067529203,83.22922109703526,2024-05-31,848dc8a22bff4684a3eff6da02320bb0,0.0,Valid
IMG00455,P00455,evidence/images/IMG00455.jpg,29.87029963028745,90.10644633448544,2024-06-26,77612019066aea8829952633d8849a3b,0.0,Valid
IMG00456,P00456,evidence/images/IMG00456.jpg,9.397740355262652,83.09094397660168,2025-06-11,e1f9745a11aec02fb65569b3df6537b0,0.0,Valid
IMG00457,P00457,evidence/images/IMG00457.jpg,18.467124609773087,77.56653659467868,2026-02-10,176a3bb3b4ea5c417c72efc9a8fc59b4,0.0,Valid
IMG00458,P00458,evidence/images/IMG00458.jpg,29.27395774096081,78.13877354708043,2025-12-17,527032067ea0c1c7f06f538e6a1391bb,0.0,Valid
IMG00459,P00459,evidence/images/IMG00459.jpg,21.43422482319156,85.04678792451315,2025-06-06,c5ca1e3d62287f28385b6f21bbbbf3b8,0.0,Valid
IMG00460,P00460,evidence/images/IMG00460.jpg,20.78978505397229,75.66033244188891,2025-03-13,4ae03f569bccbdcf4551a6d7e4eac090,0.0,Valid
IMG00461,P00461,evidence/images/IMG00461.jpg,18.94088800928045,91.25973436725994,2024-06-07,b2d46a75b2281adb83b67ed488922364,0.0,Valid
IMG00462,P00462,evidence/images/IMG00462.jpg,29.56044299663957,89.76413696894652,2025-10-17,98b99fc5fb461eeb49ecd62a40289f14,0.0,Valid
IMG00463,P00463,evidence/images/IMG00463.jpg,29.7863754496238,76.10071229215472,2024-01-30,e9b02e81d2f1d82ed8eac4814971cdd2,0.0,Valid
IMG00464,P00464,evidence/images/IMG00464.jpg,24.26384559128448,78.77531002948224,2026-03-16,16ced2a8d716ba564e1dcb9d92bca46f,0.0,Valid
IMG00465,P00465,evidence/images/IMG00465.jpg,12.719783249077317,77.0461821887772,2025-04-24,14df02fec72555869b255f4d45669236,0.0,Valid
IMG00466,P00466,evidence/images/IMG00466.jpg,16.429415488632166,91.10262301991452,2025-03-11,1e4977e18f33795690a12369f6a6af4b,0.0,Valid
IMG00467,P00467,evidence/images/IMG00467.jpg,13.807160495685377,73.94271290302594,2026-02-10,6efcb96cab898cf613cdffd3571ed8c7,0.0,Valid
IMG00468,P00468,evidence/images/IMG00468.jpg,24.94025089703516,87.22311779109275,2025-05-26,3206bc092d226a2b85291f357140b984,0.0,Valid
IMG00469,P00469,evidence/images/IMG00469.jpg,9.451160222616734,76.50386164013439,2024-04-25,c05d509f26b502bf5400d707b2d82bc9,0.0,Valid
IMG00470,P00470,evidence/images/IMG00470.jpg,8.784472882864783,83.20340744048133,2025-04-04,6042e1728ca5e20ce84e8274fa7c453d,0.0,Valid
IMG00471,P00471,evidence/images/IMG00471.jpg,30.69147394104617,80.98940259674858,2025-06-11,c34043ac1bce6b65948dc402678fc5b1,0.0,Valid
IMG00472,P00472,evidence/images/IMG00472.jpg,10.082402601931502,74.148977673503,2024-06-05,b3581c9c6cabb91ad67c4e1fc5f8600b,0.0,Valid
IMG00473,P00473,evidence/images/IMG00473.jpg,11.36497551598919,74.72693253429944,2026-04-08,1d2bd0faa0caac07f1c857c51e2033d3,0.0,Valid
IMG00474,P00474,evidence/images/IMG00474.jpg,28.846409845108784,90.82567934043884,2024-04-07,cf784e3f5a3c21e2491848cbd1328d44,0.0,Valid
IMG00475,P00475,evidence/images/IMG00475.jpg,15.766456129937868,78.75767132932539,2025-09-07,57a7a8f0e783a2e95ee5d0d436de8562,0.0,Valid
IMG00476,P00476,evidence/images/IMG00476.jpg,14.859534690958595,88.61986881200626,2025-07-19,c939e9f59b14d18ecd6dae1fbe2a04b3,0.0,Valid
IMG00477,P00477,evidence/images/IMG00477.jpg,31.050103337170672,79.99567042554982,2025-06-05,38928f654f15c68b264f880bae68e800,0.0,Valid
IMG00478,P00478,evidence/images/IMG00478.jpg,18.052385633955645,87.67808502695976,2026-01-19,ff1637130ef28b09b7bfff4d6a694a27,0.0,Valid
IMG00479,P00479,evidence/images/IMG00479.jpg,11.09698472884615,88.24224588310592,2024-06-10,936f050d613effa5c78d701d63e09f48,0.0,Valid
IMG00480,P00480,evidence/images/IMG00480.jpg,33.77806966124902,77.47991931255967,2025-06-11,a4eead68371e11778347802bbd265197,0.0,Valid
IMG00481,P00481,evidence/images/IMG00481.jpg,12.945508873700708,78.27898576496179,2025-04-25,98d9baee30028bf6d43a139a55d598fc,0.95,Potentially Reused
IMG00482,P00482,evidence/images/IMG00482.jpg,16.666102713697693,74.41238708565862,2024-10-31,41198ead2d3dbbf5508153c5261c041c,0.0,Valid
IMG00483,P00483,evidence/images/IMG00483.jpg,27.958689688394635,87.4028674227619,2024-02-14,4787bfabab90d2e317fb195c6818139f,0.0,Valid
IMG00484,P00484,evidence/images/IMG00484.jpg,9.29235782571674,89.90116636090997,2024-11-10,2737175f992c28d87919a71d4a25a60b,0.0,Valid
IMG00485,P00485,evidence/images/IMG00485.jpg,25.170113148466434,85.5886896837514,2024-03-10,c2eb9bd7a1a99ff4764e17d974f86b01,0.0,Valid
IMG00486,P00486,evidence/images/IMG00486.jpg,31.42479609370504,90.21306333246912,2025-05-31,ab18e735586327c884dac5bbccd77df0,0.0,Valid
IMG00487,P00487,evidence/images/IMG00487.jpg,24.97547667388809,86.19942897099904,2025-11-07,1a619d819f06658ca03c2dc2dbc5e83c,0.0,Valid
IMG00488,P00488,evidence/images/IMG00488.jpg,28.300876459346664,74.40277963837207,2024-07-12,5a65f581f7e6fca7b6136864e5995f6d,0.0,Valid
IMG00489,P00489,evidence/images/IMG00489.jpg,16.254245873255343,79.14875723280417,2026-03-11,299e661295cf7e88e69dbb686cbf4325,0.0,Valid
IMG00490,P00490,evidence/images/IMG00490.jpg,12.416147700538785,77.18481052223729,2025-08-12,19f013458d1027868111916cb975552a,0.0,Valid
IMG00491,P00491,evidence/images/IMG00491.jpg,12.01203888286037,79.6974581337712,2025-10-30,ebaae8d7409a6b32a4033846abb7f213,0.0,Valid
IMG00492,P00492,evidence/images/IMG00492.jpg,23.705814214140496,79.77471786096807,2025-11-08,393e280b6858f3319a069c3b0835ad82,0.0,Valid
IMG00493,P00493,evidence/images/IMG00493.jpg,11.532436259441862,88.77514698963037,2025-01-07,0c10e6a84224b3c809f54354ffb1ad37,0.0,Valid
IMG00494,P00494,evidence/images/IMG00494.jpg,23.02112459331027,87.50061657772628,2026-04-06,821ed9d910cac70d6c66e79a9a6e3552,0.0,Valid
IMG00495,P00495,evidence/images/IMG00495.jpg,10.940410168112033,87.3508825509999,2025-04-05,5c96ec936b46199b3dfb36026547d99f,0.0,Valid
IMG00496,P00496,evidence/images/IMG00496.jpg,13.559452972535205,86.22131418778318,2025-11-17,c5592605036b0a42ad449f3d4ecdd480,0.0,Valid
IMG00497,P00497,evidence/images/IMG00497.jpg,31.003000691344692,90.76913444440656,2025-01-28,6372dc305b35d49f69221a9158bd75ad,0.0,Valid
IMG00498,P00498,evidence/images/IMG00498.jpg,27.19140835607348,73.83351375791467,2024-12-26,555a47cc698eea9c5b9e6ff6902304ba,0.0,Valid
IMG00499,P00499,evidence/images/IMG00499.jpg,12.547112158079434,80.62049491653138,2024-08-14,268c8d44913bbf93e4f1894f0dda0861,0.0,Valid
IMG00500,P00500,evidence/images/IMG00500.jpg,13.172766582401232,75.58253730362428,2024-04-05,e869d468ad6d59867c953af48a4507c3,0.0,Valid
IMG00501,P00501,evidence/images/IMG00501.jpg,17.052950720961412,89.36035065264875,2024-08-10,25ee01760415ba3bc4433a1028650044,0.0,Valid
IMG00502,P00502,evidence/images/IMG00502.jpg,22.38043016267919,84.5489655129825,2025-12-24,d49c957c617830d8d1a083bb7122a05b,0.0,Valid
IMG00503,P00503,evidence/images/IMG00503.jpg,17.23593907145146,76.18672909951417,2024-09-13,c5c600b2b642f13f4829ac99f117c947,0.0,Valid
IMG00504,P00504,evidence/images/IMG00504.jpg,12.70684732695255,91.16837230494768,2024-09-24,5e1836fad52c5d3626a5a3799a9b5f32,0.0,Valid
IMG00505,P00505,evidence/images/IMG00505.jpg,16.61056897172312,75.23761295878506,2024-05-22,e14f9c1ac7e3606b33dc25bb68bb2f6d,0.0,Valid
IMG00506,P00506,evidence/images/IMG00506.jpg,21.74583356838429,89.5385409958756,2026-01-03,b21c20313653187f96a4601e7d03afdb,0.0,Valid
IMG00507,P00507,evidence/images/IMG00507.jpg,31.813740289837025,80.89168913855093,2025-06-15,302001996de7fe65d3861a982b516ef7,0.0,Valid
IMG00508,P00508,evidence/images/IMG00508.jpg,23.627123238489723,81.19720543960742,2025-04-06,f434b34c7b05fcb5a148762dcdc3de92,0.0,Valid
IMG00509,P00509,evidence/images/IMG00509.jpg,23.824264404745165,74.06101837917255,2025-09-06,379ad69fa9d864fd2f97a90a9ae6dd84,0.0,Valid
IMG00510,P00510,evidence/images/IMG00510.jpg,16.03438716143462,81.04121649892018,2025-07-09,e4843479fd169d3271a8f150b443f665,0.0,Valid
IMG00511,P00511,evidence/images/IMG00511.jpg,18.29937552054048,88.48003355992621,2024-03-11,9fe7959229d10f2aef9181e78843a121,0.0,Valid
IMG00512,P00512,evidence/images/IMG00512.jpg,19.67844110354426,84.39732022302319,2025-06-23,8e2372450f54062da05e5b2f9fe149ea,0.0,Valid
IMG00513,P00513,evidence/images/IMG00513.jpg,21.831876865706526,75.27491951368035,2024-07-01,b9eb1e1fdf2a378df1570571e90bc5d5,0.0,Valid
IMG00514,P00514,evidence/images/IMG00514.jpg,22.36782688364796,82.91462992879781,2024-08-16,4f8961b702035124b950ec055be999a4,0.0,Valid
IMG00515,P00515,evidence/images/IMG00515.jpg,19.050654658962664,73.00076407270369,2025-05-16,977acf747e774e517092c06f77da7d13,0.0,Valid
IMG00516,P00516,evidence/images/IMG00516.jpg,11.39637771963963,90.5334976552924,2025-10-25,9a0c8eac708bc720a3b0ba95dfef76ec,0.0,Valid
IMG00517,P00517,evidence/images/IMG00517.jpg,29.854032159348048,73.84094473663173,2025-12-11,78a1c64905eb887a05deb22a106c79da,0.0,Valid
IMG00518,P00518,evidence/images/IMG00518.jpg,10.737153085307654,74.68652049333195,2025-04-22,07fff1e600f9a8ce93b9437a3766cfe4,0.0,Valid
IMG00519,P00519,evidence/images/IMG00519.jpg,15.90706694434034,78.15511462120602,2024-03-09,c8af30d6a048174f63c2a0ad5eca62eb,0.0,Valid
IMG00520,P00520,evidence/images/IMG00520.jpg,26.765034863153243,85.37874429826479,2026-02-10,15ee311701238d91b902fc7733d39d48,0.0,Valid
IMG00521,P00521,evidence/images/IMG00521.jpg,18.06716273309499,87.74151953896232,2025-08-11,41bb41c0ab81100579056e478e65643a,0.0,Valid
IMG00522,P00522,evidence/images/IMG00522.jpg,27.411865876399578,91.15011483910442,2025-06-12,346908171b414f34e8ea2167120a9ba6,0.0,Valid
IMG00523,P00523,evidence/images/IMG00523.jpg,21.797168871743285,77.12420341125082,2024-11-10,0bee096c72f0a477da44ac03784b2bbb,0.0,Valid
IMG00524,P00524,evidence/images/IMG00524.jpg,14.484068739783364,87.30380999222128,2025-04-21,50098c63b51f477461cbf4346da25182,0.0,Valid
IMG00525,P00525,evidence/images/IMG00525.jpg,24.336973490341435,82.98364712038928,2025-12-01,f7aeec2a05526d853435001d13c68f85,0.0,Valid
IMG00526,P00526,evidence/images/IMG00526.jpg,26.395825387601537,89.14086744414851,2024-12-12,1da859bb9a9faa464eef948ad977b8df,0.0,Valid
IMG00527,P00527,evidence/images/IMG00527.jpg,13.40920623811105,79.64453224451691,2025-03-22,0d0bd4d3d0d581883f1ceedc20c32ead,0.0,Valid
